transaction_id,terminal_id,amount_inr,customer_avg_spend_90d,card_age_days,transaction_hour,merchant_category,channel,card_type,city_tier,distance_from_home_km,device_trust_score,is_international,failed_pin_attempts_24h,txn_count_last_1h,merchant_risk_score,days_since_last_chargeback,batch_number,acquirer_code,pos_software_version,is_fraud
TXN18762423,T11680,1677.0,3305.1,1136,16,grocery,in_store,debit,tier_2,2.4,,0,0,5,0.314,237,347,1115,4.2,0
TXN13819142,T10525,1081.0,480.53,2887,9,entertainment,contactless,credit,tier_3,,,0,0,1,0.353,-1,20,1105,3.4,0
TXN19160076,T10280,389.49,1502.38,266,18,travel,online,credit,tier_2,14.1,0.94,0,0,6,0.294,-1,336,1123,3.4,1
TXN92830658,T10683,3300.0,2451.63,117,21,cash_withdrawal,atm,debit,tier_3,0.7,,0,0,4,0.151,-1,172,1114,4.0,0
TXN30140491,T12215,4139.0,3256.01,488,6,electronics,in_store,credit,tier_1,3.4,,0,0,1,0.393,81,407,1120,4.5,1
TXN53169897,T10488,1502.65,6152.11,1331,10,apparel,in_store,debit,tier_2,,,0,0,2,0.238,-1,266,1120,3.1,1
TXN13739778,T11727,132.11,173.85,224,15,restaurants,contactless,debit,tier_3,11.1,,0,0,1,0.211,-1,93,1102,4.2,0
TXN40717112,T10011,354.0,1175.94,251,2,travel,contactless,debit,tier_2,4.1,,0,0,1,0.491,-1,126,1114,4.2,0
TXN16095988,T10438,589.31,311.56,135,22,restaurants,in_store,debit,tier_1,8.7,,0,0,2,0.21,-1,490,1109,4.5,0
TXN75146548,T10187,17816.32,,54,14,travel,online,debit,tier_1,115.2,0.628,0,0,1,0.077,-1,252,1122,3.1,0
TXN13528842,T12339,794.73,479.9,921,11,restaurants,in_store,credit,tier_2,1.1,,0,0,3,0.272,-1,237,1113,3.1,0
TXN05328119,T11932,17179.47,6120.19,328,15,utilities,in_store,credit,tier_2,3.9,,0,0,1,0.531,-1,227,1106,4.0,0
TXN29891527,T10515,546.0,,40,13,gaming,in_store,debit,tier_3,15.5,,0,0,1,0.11,-1,169,1119,3.4,0
TXN13165371,T10100,355.0,661.84,1088,23,utilities,online,debit,tier_1,31.5,0.826,0,0,2,0.154,-1,244,1106,4.0,1
TXN63091311,T11611,5344.0,4556.35,107,8,fuel,in_store,credit,tier_1,2.7,,0,0,1,0.248,118,498,1119,4.2,0
TXN18520832,T10568,5757.0,5816.43,654,14,utilities,online,credit,tier_2,12.6,0.913,0,0,1,0.299,-1,467,1121,4.2,0
TXN60522527,T11861,182.0,698.69,244,19,entertainment,contactless,debit,tier_3,3.4,,0,1,1,0.658,-1,414,1108,4.2,0
TXN56336357,T11202,5127.0,5300.83,453,15,fuel,in_store,credit,tier_1,2.3,,0,0,3,0.17,-1,353,1122,4.2,0
TXN68939462,T11835,5050.0,3690.96,1543,9,restaurants,contactless,debit,tier_1,1.5,,0,0,1,0.039,142,440,1104,3.1,0
TXN50290779,T10051,781.51,1031.69,368,17,apparel,online,debit,tier_1,1.7,,0,0,1,0.248,205,288,1108,3.1,1
TXN79512248,T11820,210.0,369.85,132,18,grocery,online,debit,tier_2,28.9,0.918,0,0,1,0.288,-1,214,1108,4.5,0
TXN34397214,T11550,71.0,71.24,473,1,electronics,in_store,debit,tier_3,21.9,,0,0,1,0.181,-1,204,1123,3.1,1
TXN88539003,T10091,10903.0,4407.11,341,23,grocery,in_store,debit,tier_3,,,0,0,1,0.261,-1,464,1103,4.0,0
TXN12525450,T10111,1892.0,4006.13,471,8,restaurants,contactless,debit,tier_2,15.7,,0,0,1,0.132,-1,478,1107,4.5,0
TXN58333145,T11648,2548.28,4695.38,1216,21,gaming,online,prepaid,tier_1,21.7,0.7,0,0,1,0.234,-1,103,1118,4.0,0
TXN39567443,T12439,1800.0,855.26,1138,21,cash_withdrawal,atm,debit,tier_2,5.4,,0,0,1,0.154,-1,294,1123,4.2,0
TXN57638253,T11453,5500.0,4178.23,249,7,utilities,online,credit,tier_1,6.6,0.508,0,0,1,0.295,-1,490,1101,4.5,1
TXN55480953,T10560,5642.73,8129.11,527,19,grocery,in_store,credit,tier_1,1.8,,0,0,2,0.323,-1,420,1117,4.0,0
TXN71504068,T10491,4932.0,19055.98,2714,9,gift_cards,in_store,credit,tier_3,8.3,,0,0,1,0.186,-1,411,1116,4.0,1
TXN63511388,T10060,1200.0,736.87,382,11,cash_withdrawal,atm,debit,tier_1,2.5,,0,0,2,0.412,114,113,1104,4.0,1
TXN24932774,T11018,1874.95,,19,16,electronics,online,debit,tier_1,1029.2,0.815,1,0,7,0.2,-1,83,1112,4.2,1
TXN57121514,T11982,56324.0,,1481,18,fuel,in_store,debit,tier_3,7.1,,0,0,2,0.571,-1,251,1123,3.4,0
TXN89590188,T11956,5821.0,4773.53,893,10,jewellery,in_store,debit,tier_3,0.8,,0,0,2,0.49,218,165,1104,4.5,0
TXN60590602,T11176,4274.0,,84,12,restaurants,contactless,debit,tier_3,6.4,,0,0,1,0.385,-1,439,1111,4.2,0
TXN26341128,T10908,4148.0,5501.08,1428,19,crypto_exchange,online,debit,tier_2,14.3,,0,0,1,0.373,43,310,1121,4.2,1
TXN21937881,T11538,1467.03,,68,3,apparel,in_store,debit,tier_2,,,0,1,4,0.477,-1,107,1109,3.4,1
TXN53938474,T11915,1935.42,1383.33,407,15,restaurants,in_store,credit,tier_1,11.3,,0,0,1,0.245,91,85,1115,4.5,0
TXN30520023,T10317,7758.64,6869.28,102,19,money_transfer,online,credit,tier_2,384.4,,0,0,3,0.372,-1,346,1108,3.4,1
TXN92724221,T10759,16622.0,3605.58,310,11,jewellery,contactless,credit,tier_3,5.0,,0,0,1,0.351,18,485,1106,4.5,1
TXN34663748,T10082,120000.0,,39,7,grocery,in_store,credit,tier_2,5.2,,0,0,3,0.177,-1,350,1110,4.0,1
TXN90145095,T10383,100.0,,82,9,cash_withdrawal,atm,debit,tier_2,2.6,,0,0,3,0.162,-1,291,1113,4.5,1
TXN96138369,T10204,500.0,964.7,198,23,entertainment,online,credit,tier_2,22.0,0.526,0,0,3,0.247,-1,106,1106,4.2,1
TXN92867632,T11266,533.0,460.17,977,10,apparel,contactless,debit,tier_3,7.1,,0,0,2,0.344,91,349,1104,4.2,0
TXN17421731,T11401,4612.47,1573.65,338,16,grocery,in_store,credit,tier_1,4.0,,0,0,1,0.241,2000,203,1110,4.2,0
TXN92809912,T12062,8271.0,3699.49,685,16,grocery,contactless,debit,tier_1,3.9,,0,0,2,0.2,-1,393,1108,3.1,0
TXN34436990,T11731,2197.0,6643.45,178,16,restaurants,in_store,debit,tier_1,17.6,,0,0,2,0.297,-1,76,1115,4.0,1
TXN58548191,T10480,1381.92,2460.36,207,11,jewellery,in_store,debit,tier_1,3.6,,0,0,1,0.218,22,378,1123,4.5,1
TXN74856180,T10883,534.76,801.81,1754,23,entertainment,online,debit,tier_3,19.3,0.743,0,0,2,0.543,50,251,1115,3.4,0
TXN37902852,T10215,900.0,909.57,1419,15,cash_withdrawal,atm,credit,tier_1,1.4,,0,0,2,0.33,-1,283,1121,3.1,0
TXN65705554,T12362,964.47,747.46,241,17,entertainment,online,debit,tier_3,49.3,0.763,0,0,2,0.154,-1,272,1112,4.2,0
TXN91694786,T11707,75.95,,115,16,travel,in_store,debit,tier_2,4.6,,0,0,1,0.238,-1,51,1110,4.0,0
TXN84659632,T10363,258.2,,57,10,electronics,online,credit,tier_2,4136.2,0.458,1,0,1,0.136,-1,291,1122,3.1,0
TXN15618766,T10081,1132.0,784.33,190,13,grocery,in_store,credit,tier_2,,,0,0,1,0.168,-1,157,1116,3.4,1
TXN28449996,T10932,4275.0,3449.11,1154,19,fuel,in_store,prepaid,tier_2,2.3,,0,0,1,0.229,71,310,1122,4.2,0
TXN05888277,T10789,4246.18,2940.93,138,22,apparel,in_store,prepaid,tier_3,0.9,,0,0,1,0.226,21,430,1118,4.0,0
TXN18167902,T10420,2414.92,3423.81,230,18,utilities,in_store,debit,tier_3,1.5,,0,0,3,0.548,-1,364,1122,4.2,1
TXN35413271,T10083,14347.0,18851.01,122,16,jewellery,contactless,credit,tier_3,9.4,,0,0,7,0.211,-1,419,1109,4.0,0
TXN43946613,T12032,383.0,427.87,2227,10,crypto_exchange,online,debit,tier_1,3685.4,0.382,1,0,1,0.057,-1,344,1119,4.0,1
TXN45662012,T11196,821.0,878.5,760,21,fuel,in_store,debit,tier_1,6.2,,0,0,1,0.362,-1,361,1106,3.1,0
TXN45115606,T11164,5523.0,7595.89,227,10,travel,online,debit,tier_2,23.5,,0,0,5,0.178,-1,245,1120,4.0,0
TXN02756455,T10245,23334.0,67146.21,241,23,restaurants,in_store,debit,tier_1,1.5,,0,0,2,0.324,-1,394,1113,4.0,1
TXN00206354,T10100,14985.97,8451.79,518,23,gift_cards,online,prepaid,tier_1,19.4,0.429,0,0,1,0.391,-1,311,1121,4.2,1
TXN83993589,T10939,1047.71,1690.96,615,7,home_improvement,online,credit,tier_2,370.6,0.705,0,0,1,0.15,22,237,1113,3.1,1
TXN69428149,T11988,2000.0,3079.58,431,16,fuel,contactless,credit,tier_1,11.8,,0,0,1,0.497,-1,405,1114,4.2,0
TXN47981718,T12401,28948.0,21706.49,443,18,restaurants,contactless,debit,tier_1,2.9,,0,0,1,0.177,-1,210,1117,4.5,0
TXN34421163,T12294,27463.0,12432.16,427,22,electronics,online,debit,tier_2,28.1,,0,0,2,0.555,-1,32,1105,4.2,1
TXN86210547,T11734,10371.56,,71,16,entertainment,contactless,prepaid,tier_3,6.8,,0,0,1,0.468,-1,201,1116,4.2,0
TXN83661078,T10527,159.41,331.3,113,19,gaming,contactless,credit,tier_2,5.9,,0,0,1,0.186,-1,28,1104,3.1,0
TXN01195251,T12140,242.58,402.72,2761,11,pharmacy,in_store,prepaid,tier_2,1.1,,0,0,2,0.144,27,260,1104,4.0,1
TXN69832592,T11712,23276.0,35210.37,98,17,grocery,in_store,credit,tier_1,12.6,,0,0,1,0.544,-1,219,1117,3.1,0
TXN95994981,T10581,111.0,246.76,659,7,electronics,online,credit,tier_2,88.4,0.808,0,0,1,0.337,-1,141,1124,3.1,1
TXN41424513,T10695,1175.0,522.82,133,18,electronics,online,debit,tier_1,1.7,0.545,0,0,4,0.376,-1,466,1122,4.0,1
TXN14169386,T12087,65517.11,20929.59,195,18,electronics,online,credit,tier_1,5.3,0.855,0,0,1,0.37,-1,333,1111,4.2,1
TXN18090047,T11272,274.0,,47,21,electronics,in_store,debit,tier_3,6.4,,0,0,1,0.193,-1,27,1106,4.0,0
TXN36406378,T10954,8700.0,2242.32,771,22,cash_withdrawal,atm,credit,tier_1,2.3,,0,0,3,0.1,-1,172,1115,4.2,0
TXN94951453,T12249,8540.59,6934.19,95,23,grocery,in_store,prepaid,tier_2,18.0,,0,1,1,0.162,-1,165,1107,4.5,0
TXN30140184,T12485,676.0,1338.09,860,12,fuel,online,debit,tier_1,89.0,0.885,0,0,2,0.63,-1,464,1105,3.4,0
TXN07678575,T11436,502.0,873.96,3621,11,fuel,online,debit,tier_1,9.4,0.645,0,0,3,0.236,14,82,1109,3.4,0
TXN85924437,T10752,1700.0,716.52,126,13,cash_withdrawal,atm,debit,tier_1,,,0,0,1,0.137,-1,202,1110,4.0,1
TXN48074579,T11700,70.0,,15,15,fuel,in_store,credit,tier_2,9.6,,0,0,2,0.382,-1,33,1114,4.0,0
TXN17243738,T10219,12419.0,11258.92,116,23,electronics,in_store,debit,tier_2,10.3,,0,0,3,0.142,-1,191,1123,3.1,1
TXN21524098,T12482,189.0,423.44,692,10,fuel,in_store,debit,tier_1,1265.0,,1,0,1,0.123,-1,19,1120,4.5,1
TXN81953180,T11128,10061.32,11340.39,98,0,pharmacy,contactless,debit,tier_2,0.9,,0,0,1,0.464,-1,137,1109,4.2,0
TXN31534543,T10600,3197.13,3699.35,190,22,home_improvement,contactless,credit,tier_2,4.0,,0,0,1,0.212,-1,68,1112,3.1,0
TXN95837903,T12338,1573.0,5428.15,229,9,gift_cards,online,debit,tier_2,3.6,0.495,0,0,1,0.574,-1,353,1122,3.4,0
TXN12366724,T11764,506.19,1800.69,189,17,electronics,online,debit,tier_2,2832.3,0.618,1,0,3,0.337,-1,415,1116,3.4,1
TXN52355127,T10321,540.0,1808.81,966,19,pharmacy,contactless,debit,tier_3,6.3,,0,0,1,0.331,584,114,1113,4.5,1
TXN26920952,T11530,117194.32,,248,13,grocery,in_store,prepaid,tier_3,0.8,,0,0,1,0.096,-1,144,1121,3.1,0
TXN83562249,T12484,20082.0,10314.92,3585,20,entertainment,online,debit,tier_1,136.6,0.558,0,0,1,0.237,-1,333,1101,4.2,1
TXN33509536,T11209,8630.28,16700.9,260,8,entertainment,online,credit,tier_2,352.9,0.725,0,0,2,0.404,-1,135,1104,3.4,0
TXN32908355,T12266,322.0,903.0,1463,8,home_improvement,contactless,debit,tier_2,,,0,0,1,0.079,41,201,1120,4.2,1
TXN00259538,T11987,722.0,,57,12,utilities,online,debit,tier_3,8.5,0.771,0,0,2,0.45,70,60,1117,4.5,1
TXN33998200,T10179,3375.0,,65,23,utilities,online,credit,tier_1,6.2,0.81,0,0,1,0.244,-1,194,1104,3.4,1
TXN68625643,T10350,1258.42,,81,21,fuel,in_store,credit,tier_2,1.4,,0,1,1,0.043,-1,343,1102,4.5,0
TXN84901320,T11537,1500.0,562.96,1069,21,cash_withdrawal,atm,debit,tier_3,6.1,,0,0,1,0.456,-1,67,1124,4.0,0
TXN43257934,T10168,524.8,238.34,2214,20,jewellery,in_store,debit,tier_1,5.8,,0,0,1,0.527,-1,104,1122,4.2,0
TXN90312947,T10124,4265.0,1635.82,124,18,grocery,contactless,debit,tier_2,2.7,,0,0,1,0.046,-1,212,1101,3.4,0
TXN48437504,T11428,1100.0,,195,6,cash_withdrawal,atm,credit,tier_3,4.6,,0,1,2,0.384,-1,413,1104,3.1,1
TXN90970403,T11910,16654.61,8072.13,1068,7,electronics,online,prepaid,tier_2,1734.7,0.912,1,0,4,0.253,-1,254,1119,3.1,1
TXN46012425,T11996,945.13,2522.43,612,13,travel,online,debit,tier_2,37.6,,0,0,1,0.338,-1,292,1112,3.4,1
TXN91242593,T10512,300.79,283.39,2014,17,home_improvement,contactless,debit,tier_1,,,0,0,1,0.208,-1,26,1112,4.0,1
TXN48648592,T10859,9.42,13.66,1286,13,jewellery,contactless,credit,tier_3,,,0,0,1,0.385,-1,269,1107,3.1,1
TXN96769358,T11455,62.0,399.18,1199,1,home_improvement,online,credit,tier_3,1073.4,0.85,1,0,1,0.211,106,53,1103,4.2,1
TXN74963710,T10051,584.0,2134.74,218,19,pharmacy,in_store,credit,tier_1,6.9,,0,0,1,0.434,-1,294,1102,4.2,0
TXN72210016,T10514,1358.0,1141.52,629,22,utilities,online,debit,tier_1,63.3,0.707,0,0,1,0.368,180,351,1101,3.4,1
TXN96202994,T12203,11974.0,4835.07,892,15,restaurants,in_store,debit,tier_3,4.0,,0,0,2,0.412,256,440,1101,3.4,0
TXN03159377,T11133,571.0,1089.9,177,22,electronics,online,debit,tier_2,,0.661,1,0,2,0.092,532,78,1107,4.2,1
TXN17491242,T10072,4409.93,6265.63,154,17,pharmacy,in_store,debit,tier_1,2.3,,0,0,1,0.272,-1,146,1105,3.4,0
TXN20644689,T10293,25653.34,15143.84,232,20,grocery,in_store,debit,tier_1,4.1,,0,0,1,0.181,-1,257,1111,4.0,0
TXN90760886,T11488,705.33,,64,20,restaurants,contactless,credit,tier_3,10.7,,0,0,5,0.262,324,306,1101,3.4,1
TXN12750555,T10602,2600.0,3666.34,413,9,cash_withdrawal,atm,debit,tier_3,1.8,,0,0,2,0.483,-1,335,1119,4.5,1
TXN25733515,T11594,34168.0,790.66,116,22,grocery,online,debit,tier_3,16.3,0.82,0,0,2,0.198,-1,6,1124,4.2,0
TXN78893459,T11040,560.62,,46,6,entertainment,online,credit,tier_1,79.5,0.73,0,0,3,0.107,488,297,1124,4.2,1
TXN13783734,T10747,12302.34,7859.9,506,17,entertainment,online,debit,tier_2,20.2,,0,0,2,0.239,-1,185,1101,3.4,1
TXN61637744,T10014,16079.48,14840.11,727,13,grocery,online,debit,tier_1,46.0,0.498,0,0,1,0.088,-1,149,1114,4.2,1
TXN95871366,T10869,81.0,87.53,1850,23,grocery,in_store,credit,tier_3,5.0,,0,0,1,0.253,-1,443,1117,4.2,0
TXN72290307,T10022,4637.48,10230.7,1948,22,jewellery,contactless,credit,tier_2,12.1,,0,0,1,0.353,-1,341,1105,4.0,1
TXN61314467,T11450,9500.0,,45,21,cash_withdrawal,atm,credit,tier_1,1.1,,0,1,2,0.389,-1,475,1122,3.4,1
TXN04714400,T12284,2398.0,3560.75,90,16,grocery,in_store,credit,tier_1,3.3,,0,0,2,0.29,20,246,1112,4.5,1
TXN31926134,T11985,2044.49,2025.69,931,11,utilities,online,credit,tier_2,3.9,0.94,0,0,1,0.084,-1,341,1106,4.0,1
TXN56903317,T11438,1670.49,1142.83,314,19,gaming,in_store,debit,tier_1,6.2,,0,0,2,0.422,-1,165,1121,3.1,1
TXN64131423,T12130,7459.0,2102.96,3299,12,grocery,in_store,credit,tier_1,,,0,0,1,0.237,-1,273,1110,4.2,0
TXN24079538,T11277,646.45,562.35,196,16,fuel,contactless,debit,tier_1,8.6,,0,0,1,0.124,114,177,1117,3.4,0
TXN92838810,T11361,26500.0,,93,12,electronics,online,debit,tier_1,,,1,0,3,0.382,-1,416,1104,3.4,1
TXN79069543,T12178,3600.0,3663.55,2111,20,cash_withdrawal,atm,credit,tier_1,4.5,,0,1,2,0.271,-1,140,1110,4.0,0
TXN49685795,T10149,3201.46,3631.02,99,14,gaming,in_store,credit,tier_1,13.8,,0,0,1,0.159,-1,362,1112,4.2,0
TXN57056002,T10721,1157.0,1114.54,1912,13,fuel,contactless,credit,tier_1,2.9,,0,0,3,0.178,-1,431,1101,3.4,0
TXN45588282,T10550,4625.0,26947.44,195,21,electronics,online,credit,tier_1,93.2,,0,0,1,0.149,28,334,1111,3.1,1
TXN07266238,T10606,1130.22,436.63,674,7,restaurants,in_store,credit,tier_1,8.7,,0,0,1,0.194,229,278,1105,4.5,0
TXN21237795,T10776,9669.91,4112.13,90,13,travel,online,debit,tier_1,1.2,0.792,0,0,1,0.452,-1,97,1119,4.0,1
TXN55460593,T10509,1344.68,1803.17,214,18,travel,contactless,credit,tier_3,1759.4,,1,0,2,0.119,21,479,1111,4.2,1
TXN18503837,T11260,3486.91,,1471,10,home_improvement,in_store,credit,tier_2,6.7,,0,0,1,0.023,76,10,1115,4.0,1
TXN89036143,T11288,5130.0,14360.15,120,21,utilities,online,debit,tier_1,32.1,,0,0,1,0.286,-1,131,1123,3.4,0
TXN56933479,T11892,700.16,552.52,97,22,fuel,online,debit,tier_2,1566.8,0.804,1,0,3,0.36,-1,198,1108,4.5,1
TXN77285877,T11553,3241.02,1703.3,649,18,electronics,online,credit,tier_2,,0.873,0,0,1,0.066,398,233,1123,4.5,1
TXN63873858,T11144,97655.0,26974.93,372,16,grocery,contactless,credit,tier_2,4.1,,0,0,1,0.198,-1,392,1103,4.2,0
TXN54115057,T12392,2000.0,781.37,576,12,travel,contactless,debit,tier_1,1.5,,0,0,2,0.475,-1,347,1110,4.5,0
TXN88681561,T10077,208000.0,1453.89,1210,18,cash_withdrawal,atm,credit,tier_1,1.6,,0,0,1,0.331,-1,147,1106,4.5,0
TXN37035800,T10576,57450.12,55039.88,343,17,jewellery,in_store,credit,tier_1,,,0,0,1,0.212,-1,481,1106,4.5,0
TXN14172619,T12389,79.5,212.83,124,23,apparel,contactless,debit,tier_2,,,0,0,1,0.112,-1,16,1115,4.5,1
TXN24895061,T11992,3758.0,1874.74,108,15,money_transfer,in_store,prepaid,tier_1,8.4,,0,0,1,0.009,-1,354,1103,3.1,0
TXN97912513,T12297,220702.0,166707.99,419,16,utilities,online,credit,tier_1,2.7,0.547,0,0,2,0.324,489,167,1107,4.0,1
TXN89618274,T11695,987.0,638.91,2230,2,home_improvement,in_store,prepaid,tier_2,1.5,,0,0,2,0.104,-1,173,1115,4.5,0
TXN67084097,T10678,44.89,221.51,163,21,restaurants,in_store,credit,tier_3,24.4,,0,1,2,0.159,-1,119,1119,3.4,1
TXN65657796,T10088,41948.0,8442.03,1032,22,home_improvement,contactless,credit,tier_2,7.7,,0,0,1,0.474,-1,449,1103,4.2,1
TXN28703888,T12279,3902.6,2033.78,1897,15,money_transfer,in_store,credit,tier_3,3.6,,0,0,4,0.286,-1,471,1117,4.5,0
TXN79728728,T10098,48154.08,78688.89,569,19,electronics,online,credit,tier_2,23.5,,0,0,1,0.204,-1,125,1113,4.2,1
TXN53610603,T10892,960.0,682.44,138,21,entertainment,online,prepaid,tier_1,81.4,0.462,0,0,2,0.413,-1,342,1110,4.2,1
TXN60056082,T11242,272.34,262.42,812,16,restaurants,in_store,debit,tier_2,2.6,,0,1,1,0.565,66,45,1104,4.2,0
TXN45221320,T10395,598.0,179.08,1169,9,restaurants,contactless,debit,tier_1,,,0,1,2,0.06,117,113,1116,4.2,0
TXN01924658,T11143,1010.19,2348.23,330,10,gift_cards,contactless,debit,tier_1,1.6,,0,0,1,0.093,-1,196,1121,4.2,0
TXN57153975,T11642,533.0,2848.96,950,6,restaurants,contactless,debit,tier_1,4.1,,0,0,2,0.296,-1,415,1101,4.5,1
TXN85837556,T11873,876.7,1487.33,814,17,utilities,online,credit,tier_1,16.5,0.803,0,0,7,0.217,-1,101,1114,3.1,0
TXN08564286,T11025,1634.38,1502.83,574,23,grocery,in_store,debit,tier_1,2.9,,0,0,1,0.201,-1,244,1120,3.1,0
TXN98116341,T11718,1914.61,,42,9,restaurants,in_store,credit,tier_3,,,0,0,3,0.347,-1,29,1102,3.1,1
TXN58517684,T10462,4911.0,12874.35,148,18,utilities,online,credit,tier_3,,0.865,0,0,2,0.094,-1,295,1121,4.5,0
TXN51740026,T10764,11161.16,22408.13,824,10,entertainment,in_store,credit,tier_2,8.7,,0,0,1,0.335,-1,482,1110,3.1,0
TXN17040647,T11033,14909.9,4478.41,97,10,apparel,in_store,credit,tier_1,14.1,,0,0,4,0.255,-1,25,1104,3.4,1
TXN71544732,T11376,242.0,547.65,2849,18,jewellery,in_store,credit,tier_2,2.6,,0,0,2,0.185,-1,85,1118,4.2,0
TXN28737218,T10267,2106.0,,25,14,restaurants,in_store,credit,tier_1,6.8,,0,0,2,0.211,-1,459,1120,4.5,0
TXN13668957,T11923,390.61,,47,9,money_transfer,online,credit,tier_2,57.5,0.828,0,0,1,0.138,61,326,1123,4.0,1
TXN09116556,T11613,219.0,,61,3,travel,online,credit,tier_1,231.1,,0,0,1,0.296,-1,63,1124,4.5,1
TXN15937974,T10891,1690.7,783.4,121,12,grocery,contactless,credit,tier_3,0.8,,0,0,1,0.134,364,1,1108,3.1,0
TXN19820938,T11876,1230.41,2732.83,570,7,apparel,online,debit,tier_1,62.2,0.652,0,0,2,0.177,-1,173,1116,4.0,0
TXN12753674,T10642,5873.0,,33,15,pharmacy,contactless,prepaid,tier_2,,,0,0,2,0.44,-1,69,1101,3.1,1
TXN34687746,T10356,205.12,157.2,119,8,entertainment,online,debit,tier_1,16.8,0.666,0,0,4,0.08,-1,60,1108,3.4,0
TXN53641865,T12304,57100.0,44400.04,120,14,cash_withdrawal,atm,prepaid,tier_2,7.9,,0,0,2,0.573,-1,241,1109,3.4,1
TXN07474023,T11415,58111.0,183028.98,588,13,gaming,online,credit,tier_2,4.4,0.761,0,0,5,0.274,634,14,1105,4.5,1
TXN50558561,T12296,9260.0,12720.34,276,21,restaurants,in_store,debit,tier_2,2.9,,0,0,1,0.173,-1,4,1120,4.2,0
TXN03066418,T12254,18342.0,14113.95,112,13,apparel,contactless,debit,tier_1,2.4,,0,0,1,0.218,384,434,1117,4.5,0
TXN93883955,T10117,128.0,305.75,132,19,utilities,online,credit,tier_2,,0.849,0,0,1,0.223,-1,330,1108,4.2,1
TXN38508784,T10381,32614.28,,25,15,utilities,online,debit,tier_2,180.7,0.823,0,0,1,0.328,-1,390,1123,4.2,0
TXN33208015,T10389,273.0,129.35,383,19,fuel,in_store,debit,tier_1,11.4,,0,0,1,0.497,-1,176,1101,3.1,1
TXN86099112,T12412,1721.84,2194.67,362,12,travel,online,debit,tier_3,,,0,0,2,0.303,-1,9,1115,4.0,1
TXN29194519,T10264,5194.42,1706.44,321,18,grocery,in_store,debit,tier_2,0.7,,0,0,1,0.103,-1,32,1102,4.0,0
TXN16165948,T11208,2355.99,,77,10,gaming,contactless,debit,tier_3,10.5,,0,0,3,0.269,109,3,1123,3.4,1
TXN81359093,T11532,16400.0,24831.8,823,16,cash_withdrawal,atm,debit,tier_1,25.0,,0,0,1,0.399,-1,73,1112,3.1,0
TXN61065366,T11787,953.0,1448.64,4000,6,entertainment,online,debit,tier_1,1211.5,0.667,1,0,1,0.221,-1,51,1107,3.1,1
TXN72520059,T10326,11500.0,,348,10,restaurants,in_store,debit,tier_2,2.8,,0,0,2,0.122,-1,56,1114,4.2,0
TXN70496200,T12457,2625.99,2222.05,125,19,electronics,in_store,credit,tier_1,10.6,,0,0,1,0.335,-1,473,1114,3.1,0
TXN37237973,T11558,94483.21,26372.0,99,18,travel,online,credit,tier_2,11.8,0.806,0,0,1,0.341,-1,104,1105,4.0,1
TXN42018205,T11969,23242.0,28762.2,219,18,grocery,in_store,credit,tier_1,3.0,,0,0,1,0.07,-1,164,1107,4.5,0
TXN56364742,T12362,7969.07,,20,22,apparel,online,debit,tier_1,3.4,0.413,0,0,1,0.331,39,413,1122,4.0,1
TXN97489979,T11976,957.44,462.44,227,16,entertainment,online,credit,tier_2,20.4,,0,0,1,0.391,-1,148,1106,4.5,1
TXN36887571,T11598,3739.0,3137.6,2312,7,travel,online,debit,tier_3,,0.903,0,0,1,0.319,-1,396,1111,4.0,0
TXN74989363,T11104,296.0,798.15,325,13,restaurants,contactless,credit,tier_3,1.1,,0,0,1,0.058,-1,337,1109,4.5,0
TXN27364143,T10391,22387.96,,81,8,fuel,contactless,debit,tier_1,2.2,,0,0,3,0.423,-1,179,1115,4.2,1
TXN40435111,T11553,1000.0,577.15,1036,23,pharmacy,contactless,debit,tier_3,3.7,,0,0,1,0.166,-1,29,1101,4.5,1
TXN70396113,T12487,1788.82,1192.69,92,11,restaurants,in_store,debit,tier_1,3.0,,0,0,1,0.227,279,445,1114,4.5,0
TXN20235666,T11166,344.0,,1066,11,gift_cards,online,debit,tier_1,5.5,0.799,0,0,1,0.267,-1,445,1119,3.4,1
TXN04531037,T12448,6741.06,,60,16,fuel,in_store,debit,tier_1,2.3,,0,0,1,0.256,206,349,1104,3.4,0
TXN53050911,T11302,961.0,6589.1,4000,22,restaurants,contactless,debit,tier_3,0.7,,0,0,1,0.354,-1,494,1104,3.1,1
TXN87969578,T11331,4019.02,10539.66,2247,3,grocery,contactless,credit,tier_2,9.5,,0,1,1,0.018,-1,491,1101,4.5,1
TXN07485249,T12023,13074.0,7803.03,4000,10,gaming,online,credit,tier_2,35.2,,0,0,2,0.266,-1,222,1118,3.1,1
TXN20072824,T11614,30761.0,,54,11,apparel,online,credit,tier_2,8.8,0.693,0,0,1,0.04,-1,151,1111,3.1,0
TXN63023067,T10417,332.3,546.1,728,11,grocery,in_store,credit,tier_1,4.6,,0,0,4,0.353,-1,141,1106,4.5,0
TXN28764503,T12328,4091.07,,71,10,utilities,in_store,debit,tier_1,4.3,,0,0,2,0.23,68,185,1109,3.4,0
TXN98434424,T11011,7634.25,27084.06,136,16,restaurants,in_store,debit,tier_1,,,0,0,1,0.139,-1,230,1119,4.0,1
TXN54906992,T10484,28.78,46.76,95,5,restaurants,contactless,debit,tier_1,9.1,,0,0,1,0.321,54,164,1103,4.2,1
